Date,T100ECMU Index,SPGSCIP Index,LBUSTRUU Index,SPXT Index
7/9/10,83.28,395.05,1620.78,1794.9399
7/12/10,83.11,389.98,1622.1,1796.3
7/13/10,83.36,398.23,1619.55,1824.0699
7/14/10,83.3,398.33,1624.3101,1823.8199
7/15/10,83.51,399.04,1628.46,1826
7/16/10,83.12,395.75,1630.84,1773.4301
7/19/10,82.63,396.8,1629.36,1784.0601
7/20/10,82.21,398.71,1631.21,1804.48
7/21/10,82.41,396.78,1634.6801,1781.6
7/22/10,82.5,407.59,1633.25,1821.76
7/23/10,82.71,406.06,1630.98,1836.75
7/26/10,82.28,406.04,1632.12,1857.34
7/27/10,82.04,400.63,1630.61,1855.39
7/28/10,82.45,401.58,1633.6801,1842.66
7/29/10,82.86,408.21,1634.4301,1835.29
7/30/10,83.65,413.25,1639.79,1835.4
8/2/10,83.52,422.77,1636.7,1875.85
8/3/10,83.06,425.96,1640.84,1866.87
8/4/10,83.71,428.46,1638.53,1878.8101
8/5/10,84.51,427.24,1640.38,1876.51
8/6/10,84.11,420.2,1644.4,1869.77
8/9/10,83.9,421.49,1644.05,1880.0601
8/10/10,83.7,416.06,1645.58,1868.88
8/11/10,83.76,407.98,1649.29,1817.13
8/12/10,84.67,402.42,1646.3101,1807.61
8/13/10,84.8,400.68,1649.24,1800.39
8/16/10,84.78,399,1655.6801,1800.7
8/17/10,84.91,402.95,1652.09,1823.1801
8/18/10,84.95,401.95,1651.89,1826.14
8/19/10,85.09,398.6,1655.97,1795.24
8/20/10,85.48,395.05,1653.28,1788.67
8/23/10,85.63,392.86,1654.4301,1781.47
8/24/10,84.81,386.63,1659.0601,1755.65
8/25/10,84.68,387.74,1657.35,1761.62
8/26/10,84.92,392.88,1660.2,1748.14
8/27/10,85.69,399.23,1651.41,1777.6
8/30/10,85.81,399,1657.4301,1751.79
8/31/10,85.48,390.37,1660.89,1752.55
9/1/10,85.98,398.15,1655.49,1804.46
9/2/10,86.39,402.04,1653.6,1820.98
9/3/10,87.31,403.27,1650.3199,1845.1
9/6/10,87.25,403.27,1650.3199,1845.1
9/7/10,88.17,403.67,1656.91,1824.05
9/8/10,87.88,405.1,1653.9,1836.21
9/9/10,88.54,404.16,1647.21,1845.09
9/10/10,88.27,409.2,1645.9301,1854.1
9/13/10,88.67,413.17,1650.55,1875.41
9/14/10,89.64,414.59,1654.92,1874.0699
9/15/10,89.38,412.57,1651.4,1880.74
9/16/10,89.47,409.25,1649.49,1880.37
9/17/10,90.51,408.7,1649.8101,1881.9301
9/20/10,90.16,411.96,1652.26,1910.6
9/21/10,89.54,407.79,1658.75,1905.74
9/22/10,90.09,407.35,1660.09,1896.77
9/23/10,90.24,408.79,1659.17,1880.97
9/24/10,91.71,414.27,1655.9399,1920.84
9/27/10,91.84,413.02,1661.85,1909.98
9/28/10,91.69,412.4,1664.77,1919.59
9/29/10,91.38,418.12,1662.3199,1914.84
9/30/10,90.49,423.45,1662.66,1908.95
10/1/10,89.01,426.13,1662.75,1917.42
10/4/10,88.62,424.84,1665.5699,1902.15
10/5/10,90.34,431.49,1666.16,1941.8199
10/6/10,90.03,433.32,1671.13,1941.5
10/7/10,90.39,427.29,1672.3,1938.3101
10/8/10,93.77,436.14,1673.37,1950.1801
10/11/10,94.72,436.13,1673.37,1950.47
10/12/10,96.06,436.07,1672.23,1957.92
10/13/10,96.19,440.22,1672.96,1972.08
10/14/10,96.74,438.89,1668.85,1964.9
10/15/10,96.31,432.67,1664.13,1968.87
10/18/10,96.42,438.27,1669.33,1983.17
10/19/10,95.57,425.47,1671.4,1951.67
10/20/10,97.58,435.35,1672.46,1972.51
10/21/10,97.04,428.02,1669.95,1976.12
10/22/10,97.14,431.51,1669.12,1980.83
10/25/10,98.41,435.31,1669.6801,1985.11
10/26/10,98.57,436.55,1665.35,1985.13
10/27/10,98.07,433.66,1662,1980.05
10/28/10,98.14,435.9,1665.08,1982.45
10/29/10,98.08,434.23,1668.58,1981.59
11/1/10,98.29,438.24,1668.62,1983.47
11/2/10,98.82,442.31,1671.89,1998.86
11/3/10,98.39,444.57,1670.53,2006.58
11/4/10,101.63,454.58,1677.1801,2045.62
11/5/10,102.05,456.48,1673.3199,2053.77
11/8/10,101.94,458.29,1672.16,2049.6899
11/9/10,104.4,460.21,1665.5,2033.85
11/10/10,103.08,461,1666.5699,2043.16
11/11/10,102.43,459.13,1666.5699,2034.48
11/12/10,97.63,443.58,1660.0699,2010.5699
11/15/10,98.23,445.2,1652,2008.25
11/16/10,93.51,431.12,1655.48,1976.26
11/17/10,93.42,426.85,1655.76,1977
11/18/10,96.28,435.38,1654.5699,2007.38
11/19/10,94.37,431.33,1656.01,2012.59
11/22/10,94.19,430.14,1660.3,2009.52
11/23/10,94.54,428.64,1662.76,1980.89
11/24/10,95.82,438.74,1653.08,2010.5601
11/25/10,96.53,438.74,1653.08,2010.5601
11/26/10,95.56,437.96,1655.9301,1996.03
11/29/10,95.48,443.64,1658.3,1993.83
11/30/10,95.94,438.88,1658.99,1981.84
12/1/10,98.31,452.01,1648.25,2024.97
12/2/10,98.96,458.1,1646.42,2050.96
12/3/10,100.04,463.96,1647.73,2056.3999
12/6/10,99.89,464.78,1653.92,2053.8
12/7/10,100.1,462.45,1640.23,2054.8899
12/8/10,100.2,462.59,1635.8101,2063.03
12/9/10,99.99,462.52,1637.09,2071.1201
12/10/10,100.01,460.15,1633.72,2083.5701
12/13/10,102.33,465.66,1636.3101,2084
12/14/10,102.36,464.09,1625.86,2085.9299
12/15/10,101.93,464.72,1621.7,2075.29
12/16/10,101.48,461.4,1623.83,2088.1899
12/17/10,103.14,464.24,1635.03,2089.95
12/20/10,103.78,469.1,1633.97,2095.3201
12/21/10,104.88,471.76,1635.89,2108.26
12/22/10,104.92,474.91,1634.8101,2115.6899
12/23/10,105.7,477.41,1631.7,2112.3701
12/24/10,105.76,477.41,1631.7,2112.3701
12/27/10,106.04,475.8,1634.4399,2113.6699
12/28/10,106.87,478.94,1626.15,2115.3201
12/29/10,106.96,478.2,1637.04,2117.8301
12/30/10,105.62,472.49,1635.46,2114.7
12/31/10,107.65,480.08,1641.1,2114.29
1/3/11,107.12,481.82,1639.71,2138.3
1/4/11,105.58,473.65,1639.9399,2135.53
1/5/11,106.73,478.34,1630.8199,2146.5
1/6/11,105.3,471.56,1634.79,2142.76
1/7/11,104.76,468.71,1641.36,2138.8101
1/10/11,105.18,474.23,1642.9301,2135.8601
1/11/11,106.01,481.43,1641.11,2143.8201
1/12/11,108.07,485.92,1640.73,2163.3601
1/13/11,107.94,484.24,1644.8101,2159.6599
1/14/11,107.64,485.45,1643.17,2175.6799
1/17/11,107.48,485.45,1643.17,2175.6799
1/18/11,107.89,486,1641.5601,2178.72
1/19/11,106.86,485.04,1643.83,2156.97
1/20/11,106.06,479.17,1636.16,2154.1799
1/21/11,106.84,481.64,1639.12,2159.4299
1/24/11,106.62,478.32,1640.1,2172.03
1/25/11,104.68,470.46,1645.52,2172.6699
1/26/11,106.49,479.24,1639.02,2181.9199
1/27/11,107.19,475.58,1642.6899,2186.9299
1/28/11,107.98,484.73,1645.59,2147.95
1/31/11,109.37,494.67,1643.01,2164.3999
2/1/11,110.77,494.71,1639.29,2200.54
2/2/11,111.32,497.42,1635.96,2194.9399
2/3/11,110.23,494.4,1632.58,2200.4199
2/4/11,110.76,489.28,1626.29,2206.8
2/7/11,110.7,486.01,1627.45,2220.6001
2/8/11,110.65,486.22,1621.74,2230.5901
2/9/11,111.43,489.38,1626.63,2224.6399
2/10/11,111.09,487.89,1621.84,2226.51
2/11/11,110.7,484.97,1626.28,2239.0801
2/14/11,111.22,487.85,1629.35,2244.8899
2/15/11,109.9,482.63,1630.45,2237.8999
2/16/11,109.88,485.69,1629.92,2252.3
2/17/11,111.18,488.3,1633.99,2259.4199
2/18/11,111.1,488.46,1633.15,2263.79
2/21/11,111.23,488.46,1633.15,2263.79
2/22/11,108.83,497.85,1640.9399,2217.3501
2/23/11,109.11,508.73,1640.13,2203.8899
2/24/11,108.28,506.56,1643,2202.23
2/25/11,110.48,512.92,1644.53,2226.05
2/28/11,111.54,513.14,1647.12,2238.55
3/1/11,111.8,521.63,1647.89,2203.3201
3/2/11,112.21,528.83,1644.22,2207.24
3/3/11,113.12,528.61,1636.8,2245.3301
3/4/11,113.12,534.51,1643.64,2228.78
3/7/11,111.81,533.43,1643.84,2210.26
3/8/11,111.45,528.42,1640.7,2230.3999
3/9/11,110.37,529.64,1645.83,2227.7
3/10/11,108.61,522.48,1650.97,2185.6499
3/11/11,107.78,517.29,1650.7,2201.8101
3/14/11,107.87,516.45,1654.46,2188.5601
3/15/11,103.86,496.82,1654.59,2164.0601
3/16/11,104.42,499.92,1661.05,2121.9399
3/17/11,106.84,516.83,1657.95,2150.4299
3/18/11,108.79,518.11,1657.26,2159.6899
3/21/11,109.12,522.18,1654.15,2192.0901
3/22/11,109.11,527.58,1652.92,2184.5701
3/23/11,109.18,528.71,1652.5601,2190.96
3/24/11,109.86,530.59,1650.1,2211.4199
3/25/11,109.59,530.33,1647.3,2218.4199
3/28/11,108.15,524.24,1647.3101,2212.3201
3/29/11,108.85,526.07,1644.4,2228.4099
3/30/11,108.66,524.79,1647.42,2243.55
3/31/11,110.15,535.42,1648.03,2239.4399
4/1/11,110.3,539.71,1647.88,2250.5801
4/4/11,111.09,544.56,1649.76,2251.6399
4/5/11,111.78,546.58,1645.96,2251.26
4/6/11,112.19,547.57,1643.03,2257.1101
4/7/11,112.46,549.55,1643.5699,2253.76
4/8/11,114.12,560.67,1643.0699,2244.74
4/11/11,113.64,553.09,1643.75,2238.51
4/12/11,111.18,538.4,1648.96,2221.1201
4/13/11,111.02,541.66,1651.66,2221.77
4/14/11,110.88,542.39,1650.39,2221.99
4/15/11,111.69,547.2,1656.61,2230.71
4/18/11,110.61,540.51,1659.78,2206.1499
4/19/11,111.05,541.84,1660.9301,2218.8601
4/20/11,112.3,551.36,1658.6,2248.8999
4/21/11,112.74,554.05,1658.46,2260.8401
4/25/11,112.98,554.41,1661.77,2257.24
4/26/11,112.35,553.93,1665.24,2277.51
4/27/11,112.38,554.23,1662.73,2292.1299
4/28/11,112.52,553.41,1667.11,2300.46
4/29/11,113.28,559.01,1668.95,2305.76
5/2/11,112.45,555.73,1669.72,2301.72
5/3/11,111.33,547.28,1671.87,2293.95
5/4/11,109.07,538.93,1673.6801,2278.6299
5/5/11,104.95,503.79,1677.5,2258.0801
5/6/11,104.01,496.51,1678.45,2266.97
5/9/11,105.53,514.33,1680.04,2277.3
5/10/11,106.41,521.66,1676.38,2295.72
5/11/11,103.99,501.28,1679.34,2271.47
5/12/11,104.18,501.26,1676.66,2282.8401
5/13/11,103.96,503.09,1679.3199,2264.52
5/16/11,103.28,497.29,1682.6801,2250.6101
5/17/11,103.22,495.21,1685.03,2250.3501
5/18/11,104.45,508.55,1681.28,2270.5701
5/19/11,104.09,502.82,1681.54,2275.71
5/20/11,104.23,506.7,1682.8101,2258.21
5/23/11,103.8,498.08,1684.03,2231.3101
5/24/11,104.25,503.94,1684.71,2229.49
5/25/11,105.05,512.59,1684.35,2236.75
5/26/11,104.84,511.14,1689.41,2246.1299
5/27/11,105.2,514.2,1688.75,2255.74
5/31/11,105.72,520.48,1690.73,2279.6599
6/1/11,105.45,512.62,1696.51,2227.96
6/2/11,104.89,514.04,1691.38,2225.3601
6/3/11,105.02,514.97,1693.66,2203.8101
6/6/11,104.5,509.29,1693.2,2180.1399
6/7/11,104.84,512.45,1693.8199,2178.1499
6/8/11,105.12,517.83,1697.39,2169.5
6/9/11,106.11,522.73,1693.9,2185.52
6/10/11,105.1,516.88,1695.37,2155
6/13/11,104.38,512.23,1694.23,2157.1499
6/14/11,104.62,516.87,1687.5699,2184.48
6/15/11,103.46,499.39,1695.35,2146.45
6/16/11,103.01,497.24,1697.02,2150.5801
6/17/11,102.71,493.05,1695.3101,2157.1399
6/20/11,102.67,491.48,1694.83,2168.8
6/21/11,102.93,492.58,1694.3199,2198.1499
6/22/11,103.09,496.07,1695.35,2184.03
6/23/11,101.7,478.04,1699.98,2177.8501
6/24/11,101.34,475.2,1700.85,2152.3101
6/27/11,101.03,473.68,1696.12,2172.0801
6/28/11,101.69,484.09,1689.21,2200.6799
6/29/11,102.44,494.05,1687.23,2219.2
6/30/11,102.35,492.85,1685.78,2241.6599
7/1/11,101.16,489.51,1683.7,2274.26
7/4/11,101.17,489.51,1683.7,2274.26
7/5/11,102.34,497.65,1688.7,2271.29
7/6/11,102.42,496.45,1690.88,2274.4199
7/7/11,103.01,509.09,1686.98,2298.3101
7/8/11,103.11,505.04,1697.03,2282.3201
7/11/11,102.77,500.86,1701.98,2241.0701
7/12/11,103.28,507.84,1702.5699,2231.1499
7/13/11,104.38,513.77,1704.59,2238.29
7/14/11,104.43,506.56,1701.3101,2223.29
7/15/11,104.93,510.63,1702.38,2235.6499
7/18/11,105.28,505.98,1701.23,2217.55
7/19/11,105.21,511.12,1703.27,2253.71
7/20/11,104.82,512.44,1701.02,2252.52
7/21/11,104.92,511.71,1697.61,2283.23
7/22/11,105.71,516.24,1701.41,2285.3401
7/25/11,105.31,513.24,1698.52,2272.47
7/26/11,105.8,516.09,1702.27,2263.1499
7/27/11,105.77,511.28,1699.78,2217.29
7/28/11,105.03,510.07,1702.4,2210.3301
7/29/11,104.93,504.84,1712.53,2196.0801
8/1/11,104.5,503.37,1717.03,2187
8/2/11,104.95,503.17,1725.03,2131.1001
8/3/11,105.2,494.18,1726.04,2142.5601
8/4/11,104.57,474.58,1733.98,2040.2
8/5/11,103.78,474.88,1724.6,2039.04
8/8/11,103.5,456.18,1732.23,1903.47
8/9/11,103.37,451.58,1740.96,1993.76
8/10/11,103.71,462.82,1746.1899,1906.53
8/11/11,104.19,472.53,1733.5601,1995.14
8/12/11,104.26,472.29,1740.21,2005.67
8/15/11,104.43,479.83,1736.4301,2049.51
8/16/11,104.91,477.68,1740.95,2029.92
8/17/11,105.26,482.45,1744.13,2032.41
8/18/11,105.49,466.58,1747.51,1941.92
8/19/11,106.63,471.1,1746.39,1912.77
8/22/11,107.26,474.48,1744.36,1913.27
8/23/11,106.85,479.18,1738.86,1978.89
8/24/11,105.52,477.81,1730.28,2005.13
8/25/11,105.46,479.63,1733.17,1973.96
8/26/11,106.14,483.13,1736.42,2004.11
8/29/11,105.94,486.88,1732.16,2061.05
8/30/11,106.08,493.91,1739.53,2066.3701
8/31/11,105.94,495.51,1737.55,2076.78
9/1/11,105.56,492.34,1743.2,2052.3
9/2/11,106.5,485.92,1750.9,2000.5
9/5/11,106.61,485.92,1750.9,2000.5
9/6/11,106.11,483.3,1751.17,1985.67
9/7/11,105.45,493.52,1747.7,2043.05
9/8/11,105.71,492.05,1749.89,2021.42
9/9/11,106.17,483.0195,1754.0699,1967.47
9/12/11,105.8,482.76,1751.37,1981.3
9/13/11,105.76,484.64,1747.5699,2000.08
9/14/11,105.94,482.15,1747.71,2027.04
9/15/11,105.01,484.97,1744.25,2062.25
9/16/11,104.79,480.93,1745.11,2074.0601
9/19/11,104.54,470.52,1753.14,2053.74
9/20/11,105.07,473.97,1751.92,2050.3899
9/21/11,104.68,470.21,1757.66,1990.2
9/22/11,102.88,447.34,1765.96,1926.76
9/23/11,100.79,441.28,1756.99,1938.73
9/26/11,100.92,442.1,1750,1983.97
9/27/11,101.19,456.58,1743.45,2005.1899
9/28/11,100.17,444.44,1744.96,1964.2
9/29/11,100.84,446.83,1747.99,1980.23
9/30/11,100.02,435.2,1750.1899,1930.79
10/3/11,100.11,431.24,1758.3199,1875.95
10/4/11,99.65,424.16,1754.71,1918.39
10/5/11,100.17,435.96,1747.86,1953.67
10/6/11,100.33,446.63,1744.03,1989.61
10/7/11,100.05,446.72,1739.38,1973.42
10/10/11,100.72,455.96,1739.38,2040.76
10/11/11,101.66,460.2,1737.03,2041.9
10/12/11,102,460.9,1734.22,2062.22
10/13/11,102.48,459.03,1739.54,2056.26
10/14/11,102.89,470.2,1736.33,2091.99
10/17/11,102.65,466.51,1741.5601,2051.54
10/18/11,102.73,469.69,1741.6899,2093.4299
10/19/11,102.51,461.77,1742.89,2067.28
10/20/11,102.83,460.44,1742.1899,2076.75
10/21/11,102.34,464.84,1741.35,2115.8601
10/24/11,102.14,475.76,1739.71,2143.1299
10/25/11,102.36,478.56,1748.5699,2100.1699
10/26/11,102.23,470.09,1744.46,2122.3201
10/27/11,102.13,484.38,1736.3199,2195.22
10/28/11,101.5,480.99,1743.95,2196.1299
10/31/11,101.27,477.61,1752.0699,2141.8101
11/1/11,101.77,472.99,1761.14,2081.97
11/2/11,101.66,473.98,1760.4399,2115.7
11/3/11,102.03,479.86,1756.91,2155.8701
11/4/11,102.05,481.85,1758.59,2142.3401
11/7/11,102.26,486.51,1760.83,2156
11/8/11,102.24,490.31,1755.8,2182.6089
11/9/11,102.29,484.08,1759.63,2102.7241
11/10/11,102.25,486.95,1754.27,2121.136
11/11/11,102.06,490.18,1754.27,2162.48
11/14/11,101.84,486.64,1755.3199,2142.0901
11/15/11,102.27,490.74,1753.29,2152.8
11/16/11,102.27,495.31,1755.22,2117.6399
11/17/11,101.54,481.13,1757.37,2082.1001
11/18/11,101.07,477.38,1754.46,2081.4199
11/21/11,100.87,472.53,1755.92,2042.71
11/22/11,101.13,477.19,1756.46,2034.41
11/23/11,100.79,469.86,1758.46,1989.54
11/24/11,100.86,469.86,1758.46,1989.54
11/25/11,100.6,468.25,1752.58,1984.5
11/28/11,100.96,474.66,1755.09,2042.8
11/29/11,101.17,481.03,1753.47,2048.0601
11/30/11,101.08,484.37,1750.55,2137.0801
12/1/11,100.75,481.74,1747.64,2133.0701
12/2/11,100.87,484.59,1754.03,2132.6399
12/5/11,100.94,484,1755.79,2154.6799
12/6/11,101.02,485.6,1753.62,2157.1001
12/7/11,100.89,481,1759.1,2162.0701
12/8/11,100.73,475.3,1762.52,2116.4099
12/9/11,100.66,476.01,1756.75,2152.1499
12/12/11,100.51,469.86,1759.6801,2120.1499
12/13/11,100.75,476.61,1762.37,2102.1499
12/14/11,99.99,457.26,1765.88,2078.51
12/15/11,99.9,454.54,1764.39,2085.4399
12/16/11,99.87,454.3,1767.84,2092.1799
12/19/11,99.79,455.47,1770.12,2067.6699
12/20/11,100.2,466.49,1764.21,2129.6699
12/21/11,100.41,471.21,1760.87,2133.8601
12/22/11,100.41,474.24,1762.03,2152.04
12/23/11,100.48,474.86,1756.74,2171.5
12/27/11,100.27,480.36,1759.13,2171.71
12/28/11,99.77,474.55,1766.61,2145.0901
12/29/11,100.05,474.81,1767.74,2168.1201
12/30/11,100,474.16,1769.79,2158.9399
1/3/12,100.64,490.06,1765.75,2192.3999
1/4/12,100.71,492.71,1764.6801,2193.28
1/5/12,100.85,486.22,1764.59,2199.73
1/6/12,100.78,486.65,1767.33,2194.98
1/9/12,100.53,486.91,1768.59,2200
1/10/12,100.84,491.04,1768.65,2219.5801
1/11/12,100.83,487.22,1772.76,2220.48
1/12/12,101.05,481.06,1772.05,2225.74
1/13/12,101.2,478.02,1776.96,2214.73
1/16/12,101.14,478.02,1776.96,2214.73
1/17/12,101.4,483.91,1777.87,2222.5901
1/18/12,101.39,482.26,1774.64,2247.6399
1/19/12,101.69,484.06,1771.08,2258.8
1/20/12,101.44,478.37,1768.11,2260.3701
1/23/12,101.22,483.39,1766.8,2261.47
1/24/12,101.18,483.38,1767.0699,2259.22
1/25/12,101.07,485.34,1770.9,2278.8301
1/26/12,101.3,487.85,1776.88,2265.8401
1/27/12,101.3,489.1,1778.8199,2262.3501
1/30/12,101.29,485.13,1782.61,2256.72
1/31/12,101.28,484.73,1785.33,2255.6899
2/1/12,101.3,484.8,1782.8,2276.24
2/2/12,101.01,482.55,1784.1801,2278.9199
2/3/12,101.41,488.95,1777.6801,2312.49
2/6/12,101.52,490.49,1782.23,2311.55
2/7/12,101.89,493.32,1778.91,2316.27
2/8/12,101.97,494.41,1779.52,2322.1101
2/9/12,102.24,497.98,1776.77,2325.5601
2/10/12,101.92,492.46,1781.01,2309.6001
2/13/12,101.97,496.99,1780.35,2325.8101
2/14/12,101.96,495.9,1784.6,2324
2/15/12,102.23,499,1784.01,2312.28
2/16/12,102.01,501.6,1778.52,2338.1201
2/17/12,101.47,503.09,1778.3,2343.6699
2/20/12,101.63,503.09,1778.3,2343.6699
2/21/12,102.95,511.48,1776.7,2345.4099
2/22/12,103.17,513.8,1780.04,2337.6699
2/23/12,103.4,517.19,1781.38,2348.1101
2/24/12,103.9,522.88,1782.09,2352.3401
2/27/12,103.96,520.03,1786.12,2355.74
2/28/12,103.9,514.06,1786.34,2364.03
2/29/12,102.78,514.09,1784.92,2353.23
3/1/12,103.61,521.17,1781.8199,2367.8701
3/2/12,103.1,514.72,1785.49,2360.28
3/5/12,102.74,514.04,1783.75,2351.28
3/6/12,101.73,506.13,1786.65,2315.21
3/7/12,102.42,509.51,1784.08,2331.8899
3/8/12,102.94,513.22,1782.34,2355.01
3/9/12,103.41,516.01,1781.37,2363.5601
3/12/12,103.25,513.59,1782.38,2364.1001
3/13/12,103.66,516.7,1777.75,2407.79
3/14/12,103.03,512.4,1767.62,2404.98
3/15/12,103.02,510.82,1769.02,2419.3701
3/16/12,103.29,517.75,1769.08,2422.0901
3/19/12,103.29,519.17,1764.24,2431.73
3/20/12,102.06,511.31,1764.47,2424.46
3/21/12,102.15,512.39,1770.12,2420.02
3/22/12,101.57,506.97,1770.66,2402.71
3/23/12,102.13,512.62,1772.95,2410.1599
3/26/12,102.54,514.05,1773.3,2443.6399
3/27/12,102.11,513.28,1777.14,2437.01
3/28/12,101.54,507,1776.86,2425.55
3/29/12,100.98,498.33,1778.95,2421.7
3/30/12,102.31,501.97,1775.14,2430.6699
4/2/12,103.42,510.49,1776.71,2449.0801
4/3/12,103.14,508.42,1770.74,2439.8899
4/4/12,102.15,498.17,1773.0699,2415.05
4/5/12,103.09,502.28,1776.62,2414.3999
4/9/12,102.65,499.14,1786.1801,2387.03
4/10/12,102.05,491.53,1788.86,2346.27
4/11/12,102.18,495.33,1786.15,2364.0901
4/12/12,103.34,501.13,1785.6,2396.6899
4/13/12,102.61,497.38,1789.47,2366.8401
4/16/12,101.87,492.58,1791.1899,2365.6499
4/17/12,102.37,494.91,1789.0699,2402.29
4/18/12,101.88,489.66,1790.87,2392.5701
4/19/12,102.16,490.43,1792.41,2378.48
4/20/12,103.03,493.16,1791.08,2381.3201
4/23/12,102.05,491.75,1793.16,2361.3501
4/24/12,102.7,492.03,1791.5,2370.04
4/25/12,102.91,494.03,1790.54,2402.71
4/26/12,103.65,497.32,1791.98,2418.8899
4/27/12,103.93,499.04,1793.39,2424.78
4/30/12,103.94,499.36,1794.8199,2415.4199
5/1/12,103.8,501.35,1792.4301,2429.1001
5/2/12,103.31,494.82,1795.45,2423.29
5/3/12,102.31,488.04,1796.29,2405.1699
5/4/12,102.26,476.55,1798.98,2366.3899
5/7/12,101.82,475.5,1799.11,2367.26
5/8/12,100.9,472.76,1801.12,2357.45
5/9/12,100.44,472.51,1799.64,2342.3101
5/10/12,100.83,471.92,1798.54,2348.9299
5/11/12,99.66,468.32,1800.54,2341.23
5/14/12,98.81,463.35,1802.92,2315.45
5/15/12,99.09,463.6,1802.84,2302.5601
5/16/12,98.94,461.63,1802.6899,2293.21
5/17/12,99.12,459.6,1805.1899,2258.9299
5/18/12,98.59,458.78,1804.09,2242.25
5/21/12,98.99,461.83,1802.86,2278.24
5/22/12,98.25,457.86,1798.53,2279.3999
5/23/12,97.94,449.16,1802.85,2283.3601
5/24/12,98.25,450.97,1800.1801,2286.8701
5/25/12,98.49,452.23,1800.9301,2281.9199
5/28/12,98.48,452.23,1800.9301,2281.9199
5/29/12,98.59,450.16,1801.99,2307.5701
5/30/12,98.29,439.68,1808.79,2275.1899
5/31/12,97.57,434.52,1811.0601,2270.25
6/1/12,97.61,423.43,1816.25,2214.4099
6/4/12,97.58,425.91,1812.2,2214.7
6/5/12,97.77,426.51,1810.05,2227.45
6/6/12,98.63,432.22,1805.6801,2279.4199
6/7/12,99.29,431.93,1806.28,2279.28
6/8/12,99.14,429.58,1806.59,2297.8201
6/11/12,99.15,425.92,1810.3,2268.9399
6/12/12,99.27,425.47,1806.4301,2295.3999
6/13/12,98.99,423.15,1810.05,2280.1299
6/14/12,98.64,426.82,1809.34,2304.8301
6/15/12,98.64,427.36,1811.9,2328.6599
6/18/12,99.08,426.51,1812.5699,2332.0701
6/19/12,99.74,430.07,1810.6801,2355.01
6/20/12,100.11,421.99,1810.11,2351.1399
6/21/12,99.69,410.04,1812.92,2299.1599
6/22/12,99.72,413.5,1809.75,2315.6499
6/25/12,100.65,416.35,1814.37,2278.98
6/26/12,100.33,420.05,1812.79,2289.8601
6/27/12,100.18,423.24,1813.49,2310.98
6/28/12,100.4,416.25,1815.88,2306.22
6/29/12,100.26,439.71,1811.77,2363.79
7/2/12,100.62,438.2,1817.9,2369.75
7/3/12,100.92,453.32,1815.1899,2385.0601
7/4/12,100.93,453.32,1815.1899,2385.0601
7/5/12,101.9,454.89,1817.6899,2373.9099
7/6/12,101.78,443.89,1821.26,2352.3401
7/9/12,102.27,452.03,1824.08,2348.52
7/10/12,102.16,444.88,1826.45,2329.46
7/11/12,101.65,449.95,1827.34,2329.71
7/12/12,102.12,452.05,1828.73,2318.0901
7/13/12,102.43,456.93,1828.15,2356.3999
7/16/12,103.4,463.87,1831.64,2350.9399
7/17/12,103.56,465.26,1829.95,2368.3601
7/18/12,104.55,470.58,1833.42,2384.54
7/19/12,105.37,481.6,1832.5,2391.27
7/20/12,106.6,479.5,1836.0601,2367.26
7/23/12,105.67,465.96,1836.79,2346.22
7/24/12,104.28,463.54,1838.5699,2325.02
7/25/12,105.1,466.3,1838.88,2324.3301
7/26/12,103.9,467.4,1838.29,2362.8501
7/27/12,104.35,472.07,1830.47,2408.0701
7/30/12,105.54,474.15,1835.48,2406.99
7/31/12,105.26,467.69,1836.76,2396.6201
8/1/12,105.01,469.01,1833.8,2389.73
8/2/12,104.36,463.65,1837.8101,2372.3101
8/3/12,104.67,476.39,1831.58,2417.77
8/6/12,104,478.37,1833.85,2423.46
8/7/12,103.51,483.9,1829.16,2435.8799
8/8/12,103.95,484.99,1828.0699,2438.1599
8/9/12,104.94,487.33,1827.84,2440.23
8/10/12,104.57,483.47,1830.0601,2445.6399
8/13/12,103.46,481.63,1829.9399,2443.05
8/14/12,103.3,483.05,1824.96,2443.1599
8/15/12,104.12,487.91,1819.1,2446.8201
8/16/12,104.24,491.92,1816.6899,2464.3799
8/17/12,104.4,491.91,1818.48,2469
8/20/12,105.16,493.17,1819.4,2468.99
8/21/12,106,497.8,1820.4301,2460.4099
8/22/12,105.75,498.64,1827.04,2461.1201
8/23/12,105,496.75,1830.1899,2441.29
8/24/12,104.68,494.08,1828.83,2457.3999
8/27/12,104.19,491.47,1831.3101,2456.22
8/28/12,104,492.6,1832.39,2454.3899
8/29/12,105.11,492.75,1830.89,2457.05
8/30/12,105.57,491.47,1833.41,2438.2
8/31/12,105.39,497.42,1837.96,2450.6001
9/3/12,105.19,497.42,1837.96,2450.6001
9/4/12,105.41,495.59,1837.51,2447.8
9/5/12,104.55,492.77,1836.8199,2445.8101
9/6/12,105.01,494.98,1831.63,2496.1201
9/7/12,104.54,498.6,1833.08,2506.3701
9/10/12,103.85,499.48,1832.14,2491.1101
9/11/12,103.93,501.84,1832,2498.95
9/12/12,104.63,503.07,1828.38,2504.8401
9/13/12,104.61,506.24,1830.76,2546.03
9/14/12,103.9,511.28,1825.83,2556.1299
9/17/12,102.18,499.84,1828.3199,2548.26
9/18/12,101.54,493.55,1829.49,2545.05
9/19/12,102.02,483.68,1831.8101,2548.1101
